estado_civil;estado_credito;antiguedad_empleado;edad;pct_ingreso;ingresos;antiguedad_cliente;limite_credito_tc;gastos_ult_12m;operaciones_ult_12m;importe_solicitado;duracion_credito;situacion_vivienda;objetivo_credito;falta_pago;estado_cliente;genero;nivel_educativo;personas_a_cargo;completitud_fila;estado_civil_ok;estado_cliente_ok;genero_ok;nivel_educativo_ok;nivel_tarjeta_ok
S;P;menor_10;menor_25;hasta_20;hasta_20k;menor_2y;3k_a_5k;1k_a_4k;50_a_75;2400;4;ALQUILER;SALUD;Y;ACTIVO;F;SECUNDARIO_COMPLETO;1.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;6000;2;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;50_a_75;5000;4;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;POSGRADO_COMPLETO;4.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;20_a_40;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;12800;2;HIPOTECA;EDUCACIÓN;N;PASIVO;F;DESCONOCIDO;2.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;50_a_75;6000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;POSGRADO_INCOMPLETO;3.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;50_a_75;9600;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;0.0;0.0;True;True;True;True;True
C;C;5_a_10;25_a_30;hasta_20;20k_a_50k;2y_a_4y;3k_a_5k;1k_a_4k;50_a_75;7000;3;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;P;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;5400;2;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;5k_a_10k;menor_1k;15_a_30;7750;3;PROPIA;INVERSIONES;N;PASIVO;F;DESCONOCIDO;2.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;6000;2;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
N;P;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;3k_a_5k;6k_a_8k;75_a_100;8000;2;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;50_a_75;12400;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;4.0;0.0;True;True;True;True;True
C;C;5_a_10;25_a_30;20_a_40;20k_a_50k;mayor_4y;mayor_10k;1k_a_4k;15_a_30;8000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0;0.0;True;True;True;True;True
S;P;5_a_10;menor_25;20_a_40;hasta_20k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;7000;4;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;0.0;True;True;True;True;True
D;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;mayor_10k;1k_a_4k;75_a_100;3000;3;ALQUILER;PERSONAL;N;ACTIVO;M;DESCONOCIDO;3.0;0.0;True;True;True;True;True
D;C;menor_10;25_a_30;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;30_a_50;6500;2;PROPIA;EDUCACIÓN;Y;PASIVO;F;POSGRADO_COMPLETO;2.0;0.0;True;True;True;True;True
C;P;menor_10;menor_25;20_a_40;hasta_20k;2y_a_4y;mayor_10k;mayor_10k;mayor_100;5000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;POSGRADO_COMPLETO;2.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;14400;2;PROPIA;INVERSIONES;N;ACTIVO;F;SECUNDARIO_COMPLETO;3.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;4k_a_6k;50_a_75;6650;3;HIPOTECA;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;8500;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
D;C;menor_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;3k_a_5k;4k_a_6k;75_a_100;4000;2;ALQUILER;SALUD;N;ACTIVO;M;POSGRADO_INCOMPLETO;3.0;0.0;True;True;True;True;True
C;P;5_a_10;menor_25;40_a_60;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;28000;2;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;3k_a_5k;4k_a_6k;50_a_75;6000;3;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;DESCONOCIDO;4.0;0.0;True;True;True;True;True
S;C;5_a_10;25_a_30;hasta_20;50k_a_100k;menor_2y;3k_a_5k;4k_a_6k;50_a_75;7200;3;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;0.0;0.0;True;True;True;True;True
D;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;mayor_10k;mayor_10k;mayor_100;8000;3;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;mayor_100k;mayor_4y;5k_a_10k;4k_a_6k;50_a_75;10000;2;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0.0;True;True;True;True;True
S;C;5_a_10;25_a_30;hasta_20;20k_a_50k;2y_a_4y;mayor_10k;1k_a_4k;30_a_50;3250;4;HIPOTECA;SALUD;N;ACTIVO;M;DESCONOCIDO;0.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;8000;2;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;F;SECUNDARIO_COMPLETO;5.0;0.0;True;True;True;True;True
C;C;5_a_10;25_a_30;hasta_20;mayor_100k;2y_a_4y;mayor_10k;1k_a_4k;30_a_50;24000;2;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;50_a_75;6000;4;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;0.0;0.0;True;True;True;True;True
C;P;menor_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;mayor_10k;1k_a_4k;50_a_75;10800;3;ALQUILER;EDUCACIÓN;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0;0.0;True;True;True;True;True
C;P;menor_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;mayor_10k;menor_1k;menor_15;1500;4;ALQUILER;PERSONAL;Y;PASIVO;M;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;6000;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;SECUNDARIO_COMPLETO;4.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;20_a_40;50k_a_100k;2y_a_4y;5k_a_10k;8k_a_10k;50_a_75;14000;4;HIPOTECA;INVERSIONES;Y;PASIVO;M;UNIVERSITARIO_INCOMPLETO;1.0;0.0;True;True;True;True;True
S;C;5_a_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;4200;4;PROPIA;PERSONAL;Y;PASIVO;M;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;mayor_10k;1k_a_4k;75_a_100;5000;3;HIPOTECA;SALUD;N;ACTIVO;M;POSGRADO_INCOMPLETO;3.0;0.0;True;True;True;True;True
S;P;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;3k_a_5k;4k_a_6k;75_a_100;8500;3;HIPOTECA;PERSONAL;N;ACTIVO;M;POSGRADO_INCOMPLETO;2.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;30_a_50;5000;2;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;5.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;mayor_10k;75_a_100;5000;4;ALQUILER;SALUD;N;ACTIVO;M;POSGRADO_INCOMPLETO;3.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;15_a_30;3200;2;PROPIA;SALUD;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;50_a_75;1000;4;HIPOTECA;PAGO_DEUDAS;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
C;P;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;2000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0;0.0;True;True;True;True;True
N;C;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;50_a_75;14000;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
S;P;5_a_10;25_a_30;20_a_40;50k_a_100k;2y_a_4y;mayor_10k;1k_a_4k;50_a_75;19000;4;ALQUILER;SALUD;N;ACTIVO;M;DESCONOCIDO;1.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;20_a_40;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;18000;2;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0.0;True;True;True;True;True
C;P;menor_10;menor_25;20_a_40;hasta_20k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;7750;3;ALQUILER;EDUCACIÓN;Y;PASIVO;M;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;mayor_10;25_a_30;20_a_40;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;10750;2;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;F;POSGRADO_COMPLETO;1.0;0.0;True;True;True;True;True
S;P;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;50_a_75;1500;4;ALQUILER;PAGO_DEUDAS;Y;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0;0.0;True;True;True;True;True
N;C;mayor_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;6000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;2050;2;PROPIA;INVERSIONES;N;ACTIVO;F;DESCONOCIDO;2.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;20_a_40;20k_a_50k;menor_2y;3k_a_5k;1k_a_4k;30_a_50;6000;4;PROPIA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
N;C;5_a_10;menor_25;20_a_40;20k_a_50k;menor_2y;mayor_10k;mayor_10k;mayor_100;9000;4;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0;0.0;True;True;True;True;True
S;P;mayor_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;5k_a_10k;4k_a_6k;50_a_75;8500;3;HIPOTECA;EDUCACIÓN;N;PASIVO;F;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
N;C;5_a_10;25_a_30;20_a_40;50k_a_100k;2y_a_4y;3k_a_5k;4k_a_6k;75_a_100;12000;3;PROPIA;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;50_a_75;4000;2;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;0.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;3k_a_5k;1k_a_4k;50_a_75;15000;3;PROPIA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;mayor_10k;4k_a_6k;50_a_75;2300;2;ALQUILER;EDUCACIÓN;Y;ACTIVO;M;DESCONOCIDO;4.0;0.0;True;True;True;True;True
D;C;mayor_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;mayor_10k;mayor_10k;mayor_100;1200;4;HIPOTECA;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
C;P;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;5k_a_10k;4k_a_6k;50_a_75;5000;2;ALQUILER;EDUCACIÓN;Y;ACTIVO;F;POSGRADO_COMPLETO;2.0;0.0;True;True;True;True;True
N;C;menor_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;5k_a_10k;4k_a_6k;50_a_75;3250;4;HIPOTECA;SALUD;Y;PASIVO;F;SECUNDARIO_COMPLETO;4.0;0.0;True;True;True;True;True
N;C;menor_10;menor_25;20_a_40;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;15_a_30;21000;3;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;4.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;20_a_40;50k_a_100k;2y_a_4y;3k_a_5k;4k_a_6k;50_a_75;13250;2;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0;0.0;True;True;True;True;True
C;C;menor_10;25_a_30;20_a_40;20k_a_50k;menor_2y;5k_a_10k;menor_1k;15_a_30;6000;2;HIPOTECA;MEJORAS_HOGAR;Y;PASIVO;M;POSGRADO_COMPLETO;0.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;mayor_10k;4k_a_6k;50_a_75;10000;2;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;0.0;True;True;True;True;True
C;P;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;3k_a_5k;1k_a_4k;15_a_30;2500;3;ALQUILER;EDUCACIÓN;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
D;C;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;3k_a_5k;4k_a_6k;75_a_100;5000;2;HIPOTECA;PERSONAL;N;ACTIVO;F;SECUNDARIO_COMPLETO;4.0;0.0;True;True;True;True;True
S;P;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;mayor_10k;4k_a_6k;50_a_75;6000;2;HIPOTECA;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;7200;3;ALQUILER;EDUCACIÓN;Y;PASIVO;F;DESCONOCIDO;3.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;hasta_20;50k_a_100k;mayor_4y;5k_a_10k;4k_a_6k;50_a_75;9000;2;ALQUILER;EDUCACIÓN;N;ACTIVO;M;SECUNDARIO_COMPLETO;1.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;30_a_50;2000;3;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0;0.0;True;True;True;True;True
C;P;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;50_a_75;5500;4;ALQUILER;INVERSIONES;N;ACTIVO;M;DESCONOCIDO;3.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;3k_a_5k;1k_a_4k;50_a_75;13750;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;DESCONOCIDO;3.0;0.0;True;True;True;True;True
N;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;3k_a_5k;1k_a_4k;30_a_50;4750;4;ALQUILER;EDUCACIÓN;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
C;P;5_a_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;menor_3k;8k_a_10k;75_a_100;5000;4;HIPOTECA;SALUD;Y;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;5.0;0.0;True;True;True;True;True
C;P;5_a_10;menor_25;40_a_60;20k_a_50k;2y_a_4y;mayor_10k;menor_1k;15_a_30;25000;2;ALQUILER;SALUD;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;5_a_10;25_a_30;hasta_20;mayor_100k;2y_a_4y;3k_a_5k;4k_a_6k;75_a_100;9000;4;ALQUILER;PERSONAL;N;ACTIVO;F;DESCONOCIDO;5.0;0.0;True;True;True;True;True
C;C;5_a_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;5000;2;ALQUILER;PERSONAL;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
C;C;5_a_10;25_a_30;20_a_40;50k_a_100k;2y_a_4y;3k_a_5k;4k_a_6k;75_a_100;16000;4;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;7000;2;OTROS;EDUCACIÓN;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
N;C;mayor_10;25_a_30;20_a_40;50k_a_100k;2y_a_4y;5k_a_10k;4k_a_6k;75_a_100;10000;3;HIPOTECA;PERSONAL;N;ACTIVO;F;SECUNDARIO_COMPLETO;3.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;4500;4;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;3k_a_5k;1k_a_4k;75_a_100;4900;2;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;20_a_40;mayor_100k;2y_a_4y;mayor_10k;1k_a_4k;15_a_30;25000;2;ALQUILER;PERSONAL;Y;ACTIVO;M;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
D;P;menor_10;menor_25;hasta_20;20k_a_50k;menor_2y;menor_3k;1k_a_4k;50_a_75;3000;2;ALQUILER;PAGO_DEUDAS;Y;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;3k_a_5k;4k_a_6k;75_a_100;7350;3;ALQUILER;SALUD;N;ACTIVO;F;DESCONOCIDO;1.0;0.0;True;True;True;True;True
N;P;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;50_a_75;3000;3;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;0.0;0.0;True;True;True;True;True
C;C;menor_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;mayor_10k;1k_a_4k;15_a_30;2500;3;ALQUILER;SALUD;N;ACTIVO;M;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;hasta_20;hasta_20k;2y_a_4y;3k_a_5k;1k_a_4k;50_a_75;1825;2;ALQUILER;PERSONAL;Y;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;mayor_10k;1k_a_4k;50_a_75;5000;3;ALQUILER;MEJORAS_HOGAR;Y;PASIVO;M;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
N;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;3k_a_5k;4k_a_6k;50_a_75;5500;4;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;0.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;hasta_20;20k_a_50k;menor_2y;5k_a_10k;4k_a_6k;50_a_75;7000;3;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;4.0;0.0;True;True;True;True;True
S;C;5_a_10;25_a_30;hasta_20;50k_a_100k;mayor_4y;mayor_10k;mayor_10k;mayor_100;11500;4;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;M;POSGRADO_COMPLETO;1.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;15_a_30;6075;2;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;POSGRADO_COMPLETO;0.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;menor_3k;1k_a_4k;75_a_100;11000;2;ALQUILER;PAGO_DEUDAS;Y;ACTIVO;M;DESCONOCIDO;4.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;3k_a_5k;1k_a_4k;30_a_50;4800;4;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;DESCONOCIDO;3.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;50_a_75;5600;2;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;0.0;0.0;True;True;True;True;True
D;C;5_a_10;menor_25;hasta_20;mayor_100k;2y_a_4y;5k_a_10k;1k_a_4k;15_a_30;18000;4;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;POSGRADO_INCOMPLETO;3.0;0.0;True;True;True;True;True
S;P;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;5k_a_10k;4k_a_6k;75_a_100;6475;3;ALQUILER;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;mayor_100k;2y_a_4y;mayor_10k;1k_a_4k;30_a_50;7200;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0;0.0;True;True;True;True;True
D;P;menor_10;25_a_30;40_a_60;20k_a_50k;2y_a_4y;3k_a_5k;1k_a_4k;30_a_50;19750;4;PROPIA;PAGO_DEUDAS;Y;PASIVO;F;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;5_a_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;mayor_10k;1k_a_4k;50_a_75;3200;4;ALQUILER;MEJORAS_HOGAR;Y;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;0.0;True;True;True;True;True
C;P;menor_10;menor_25;40_a_60;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;15_a_30;25000;3;ALQUILER;PERSONAL;N;ACTIVO;M;SECUNDARIO_COMPLETO;0.0;0.0;True;True;True;True;True
C;P;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;50_a_75;1000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;SECUNDARIO_COMPLETO;0.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;7000;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;3k_a_5k;4k_a_6k;75_a_100;2400;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;75_a_100;3950;4;ALQUILER;EDUCACIÓN;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0;0.0;True;True;True;True;True
C;C;mayor_10;25_a_30;20_a_40;50k_a_100k;2y_a_4y;3k_a_5k;4k_a_6k;75_a_100;20000;4;HIPOTECA;EDUCACIÓN;Y;ACTIVO;F;SECUNDARIO_COMPLETO;3.0;0.0;True;True;True;True;True
C;P;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;5k_a_10k;1k_a_4k;30_a_50;2500;3;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;P;5_a_10;menor_25;hasta_20;hasta_20k;2y_a_4y;5k_a_10k;1k_a_4k;50_a_75;3625;3;PROPIA;SALUD;N;ACTIVO;M;POSGRADO_INCOMPLETO;4.0;0.0;True;True;True;True;True
N;C;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;9925;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;DESCONOCIDO;3.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;menor_3k;1k_a_4k;50_a_75;6000;2;ALQUILER;SALUD;N;PASIVO;F;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
